tconst,primaryTitle,startYear,runtimeMinutes,genres,director_name
tt0080464,The Boogey Man,1980,82,"Drama,Horror",Ulli Lommel
tt0083185,Cannibal Terror,1980,93,"Crime,Drama,Horror",Alain Deruelle
tt0074994,Tempyo no iraka,1980,120,"Drama,History,Horror",Kei Kumai
tt0081114,Maniac,1980,87,"Crime,Drama,Horror",William Lustig
tt0079120,Estigma,1980,94,"Drama,Horror,Mystery",José Ramón Larraz
tt0080931,Nightmare City,1980,88,"Horror,Sci-Fi,Thriller",Umberto Lenzi
tt3263046,Kraithong,1980,105,"Action,Fantasy,Horror",Neramit
tt0081233,Stage Fright,1980,82,"Horror,Thriller",John D. Lamond
tt0287513,"Pleasure Campus, Secret Games",1980,67,"Drama,Horror",Tatsumi Kumashiro
tt0080360,Altered States,1980,102,"Horror,Sci-Fi,Thriller",Ken Russell
tt0081727,Orgasmo nero,1980,90,"Adult,Drama,Horror",Joe D'Amato
tt0126657,Black Sex,1980,88,"Adult,Drama,Horror",Joe D'Amato
tt0080749,The Fog,1980,89,"Horror,Thriller",John Carpenter
tt0080923,Inferno,1980,106,Horror,Dario Argento
tt0078806,The Attic,1980,101,"Drama,Horror,Thriller",Gary Graver
tt0080636,We're Going to Eat You,1980,90,"Action,Comedy,Horror",Hark Tsui
tt0176980,Il medium,1980,91,"Horror,Thriller",Silvio Amadio
tt0082287,Dracula Exotica,1980,100,"Adult,Comedy,Horror",Shaun Costello
tt0080853,The Hearse,1980,99,"Drama,Horror,Thriller",George Bowers
tt0078936,White Cannibal Queen,1980,90,Horror,Jesús Franco
tt39255945,Ratu Pantai Selatan,1980,102,Horror,Ackyl Anwari
tt38953722,A Strange Place to Die,1980,,"Horror,Sci-Fi",Jonathan Sawyer
tt0189568,Hard Sensation,1980,86,"Adult,Horror,Thriller",Joe D'Amato
tt0082244,Deadline,1980,90,"Drama,Horror,Thriller",Mario Azzopardi
tt0126620,Porno Esotic Love,1980,103,"Adult,Drama,Horror",Joe D'Amato
tt0082479,Antropophagus,1980,92,Horror,Joe D'Amato
tt0081193,Beyond Terror,1980,83,"Crime,Horror",Tomás Aznar
tt0137392,Blood Bride,1980,90,"Drama,Horror,Romance",Robert J. Avrech
tt0081505,The Shining,1980,146,"Drama,Horror",Stanley Kubrick
tt0081318,City of the Living Dead,1980,93,Horror,Lucio Fulci
tt0082806,New Year's Evil,1980,85,"Horror,Thriller",Emmett Alston
tt0080764,Macabre,1980,89,"Horror,Mystery,Thriller",Lamberto Bava
tt0080402,The Awakening,1980,101,Horror,Mike Newell
tt0080486,Devil Hunter,1980,102,Horror,Jesús Franco
tt0081619,Terror on Tour,1980,87,"Crime,Horror,Music",Don Edmonds
tt0080802,The Godsend,1980,93,"Drama,Horror",Gabrielle Beaumont
tt0079285,Saturn 3,1980,88,"Adventure,Horror,Sci-Fi",John Barry
tt0081334,Phobia,1980,91,"Drama,Horror,Thriller",John Huston
tt0081617,Terror Train,1980,97,"Horror,Mystery,Thriller",Roger Spottiswoode
tt0233574,La dinastía de Dracula,1980,85,"Drama,Horror,Mystery",Claudia Becker
tt0082083,Blood Beach,1980,85,"Comedy,Horror,Sci-Fi",Jeffrey Bloom
tt0079285,Saturn 3,1980,88,"Adventure,Horror,Sci-Fi",Stanley Donen
tt0196150,Terror en la capilla mortuoria,1980,90,"Drama,Horror",Adalberto Fornario
tt0079642,Erotic Nights of the Living Dead,1980,88,"Adult,Horror",Joe D'Amato
tt0196056,Robins Nest,1980,80,"Adult,Comedy,Horror",Victor Bertini
tt0081237,The Ninth Configuration,1980,118,"Comedy,Drama,Horror",William Peter Blatty
tt0409992,Furueru shita,1980,114,"Drama,Horror",Yoshitarô Nomura
tt0198510,Geburt der Hexe,1980,94,Horror,Wilfried Minks
tt0287973,White Uniform in Rope Hell,1980,65,Horror,Shôgorô Nishimura
tt0081626,Trhauma,1980,72,"Horror,Mystery,Thriller",Gianni Martucci
tt0080506,Cataclysm,1980,94,Horror,Phillip Marshak
tt0082559,Hell of the Living Dead,1980,99,"Horror,Sci-Fi,Thriller",Bruno Mattei
tt0080904,Humanoids from the Deep,1980,80,"Horror,Sci-Fi",Jimmy T. Murakami
tt0080379,Cannibals in the Streets,1980,96,"Drama,Fantasy,Horror",Antonio Margheriti
tt0122043,Devil Design,1980,91,"Action,Horror",Yung-Ming Pan
tt0080516,The Changeling,1980,107,"Horror,Mystery",Peter Medak
tt0080850,He Knows You're Alone,1980,94,"Horror,Thriller",Armand Mastroianni
tt0229821,Diva in the Netherworld,1980,50,"Fantasy,Horror,Mystery",Takafumi Nagamine
tt0080506,Cataclysm,1980,94,Horror,Tom McGowan
tt0081738,The Watcher in the Woods,1980,84,"Family,Horror,Mystery",Vincent McEveety
tt0081457,Scared to Death,1980,96,"Horror,Sci-Fi",William Malone
tt0080448,Toxic Zombies,1980,89,Horror,Charles McCrann
tt0080499,The Beasts' Carnival,1980,91,"Crime,Horror",Paul Naschy
tt0083980,Off Season,1980,95,"Drama,Horror",Luciano Manuzzi
tt1603945,Zhi mo nu,1980,,"Adventure,Horror",Yi-Hsiu Lin
tt0083185,Cannibal Terror,1980,93,"Crime,Drama,Horror",Olivier Mathot
tt0283577,Sabor a sangre,1980,91,"Drama,Horror,Mystery",Mario Hernández
tt0078791,Aquella casa en las afueras,1980,95,"Horror,Thriller",Eugenio Martín
tt14727424,Kon Aeuy Madai Ahp,1980,,Horror,Chan Thy
tt0083261,The Unseen,1980,89,"Horror,Thriller",Danny Steinmann
tt0307105,The Long Island Cannibal Massacre,1980,95,"Horror,Thriller",Nathan Schiff
tt0423107,Hellfire,1980,116,"Action,Drama,Horror",Romy Suzara
tt0079573,Monstroid,1980,78,"Horror,Sci-Fi",Herbert L. Strock
tt0080354,Alligator,1980,91,"Horror,Sci-Fi,Thriller",Lewis Teague
tt36688225,Dark Vengeance (Dark Shadows fan film),1980,45,Horror,Jack Snyder
tt0826052,The Diabolical Dr. Flak,1980,95,Horror,Jean-Jacques Rousseau
tt3263046,Kraithong,1980,105,"Action,Fantasy,Horror",Sompote Sands
tt0246177,Punnami Naagu,1980,130,"Drama,Horror",Raj Shekhar
tt0168922,The Killings at Outpost Zeta,1980,92,"Horror,Mystery,Sci-Fi",Allan Sandler
tt0284964,Lost Souls,1980,90,"Drama,Horror,Thriller",Tun-Fei Mou
tt0081107,Mama Dracula,1980,90,"Comedy,Horror",Boris Szulzinger
tt0080845,Haunted Tales,1980,93,"Drama,Horror,Thriller",Tun-Fei Mou
tt0081662,Zigeunerweisen,1980,144,"Horror,Mystery",Seijun Suzuki
tt0081763,Witches' Brew,1980,98,"Comedy,Horror",Herbert L. Strock
tt0081763,Witches' Brew,1980,98,"Comedy,Horror",Richard Shorr
tt0080506,Cataclysm,1980,94,Horror,Gregg G. Tallas
tt1548549,Those Days in the Heaven,1980,,"Drama,Horror",Chu-Chin Wang
tt0082559,Hell of the Living Dead,1980,99,"Horror,Sci-Fi,Thriller",Claudio Fragasso
tt0194748,Les Charlots contre Dracula,1980,85,"Comedy,Fantasy,Horror",Jean-Pierre Desagnat
tt0358020,Phir Wohi Raat,1980,146,"Crime,Horror,Mystery",Danny Denzongpa
tt0281048,Satan's Slave,1980,96,Horror,Sisworo Gautama Putra
tt0259322,Gehrayee,1980,135,"Drama,Horror",Vikas Desai
tt0080431,Beyond Evil,1980,94,Horror,Herb Freed
tt0081407,El regreso de Sabina,1980,105,"Drama,Horror,Mystery",Antonio García Molina
tt0293467,Night of Death,1980,95,"Drama,Fantasy,Horror",Raphaël Delpard
tt0168922,The Killings at Outpost Zeta,1980,92,"Horror,Mystery,Sci-Fi",Robert Emenegger
tt0285500,Blazing Bondage Lady,1980,69,"Drama,Horror",Katsuhiko Fujii
tt0077567,The Sleep of Death,1980,90,Horror,Calvin Floyd
tt0078806,The Attic,1980,101,"Drama,Horror,Thriller",George Edwards
tt0081715,Vicious and Nude,1980,95,"Drama,Horror,Thriller",Manuel Esteba
tt0080075,Madness,1980,89,"Crime,Drama,Horror",Fernando Di Leo
tt0173771,Document of the Dead,1980,102,"Documentary,Horror",Roy Frumkes
tt0080933,Island Claws,1980,82,"Horror,Sci-Fi",Hernan Cardenas
tt0083976,Funeral Home,1980,93,"Horror,Thriller",William Fruet
tt0080768,Virus,1980,108,"Adventure,Drama,Horror",Kinji Fukasaku
tt0187281,Fears,1980,99,"Drama,Horror",Alejandro Doria
tt0078935,Cannibal Holocaust,1980,95,"Adventure,Horror",Ruggero Deodato
tt0080503,House on the Edge of the Park,1980,91,"Horror,Thriller",Ruggero Deodato
tt0080730,Fiend,1980,93,Horror,Don Dohler
tt0474689,Gabi ng lagim ngayon,1980,,Horror,Cesar Gallardo
tt0284393,Pesadilla mortal,1980,85,"Crime,Drama,Horror",Alfredo B. Crevenna
tt0080711,Fade to Black,1980,102,"Comedy,Crime,Horror",Vernon Zimmerman
tt0080450,Blow Job,1980,78,"Drama,Horror,Mystery",Alberto Cavallone
tt0081250,The Night of the Hunted,1980,92,"Drama,Horror,Mystery",Jean Rollin
tt0189857,Ombre,1980,94,"Drama,Horror,Mystery",Giorgio Cavedon
tt0080842,Harlequin,1980,95,"Drama,Fantasy,Horror",Simon Wincer
tt0082000,Contamination,1980,95,"Horror,Sci-Fi",Luigi Cozzi
tt0081764,Without Warning,1980,89,"Horror,Sci-Fi,Thriller",Greydon Clark
tt0081713,Viaje al más allá,1980,108,Horror,Sebastián D'Arbó
tt7431064,Ninth Brother Encounters Ghost,1980,90,Horror,Ming-Hsu Wang
tt8830064,Guan zhong chan zi,1980,85,Horror,Jen-Chieh Chang
tt0081229,Night of the Demon,1980,96,Horror,James C. Wasson
tt0078880,Bloodrage,1980,78,"Crime,Horror,Thriller",Joseph Zito
tt0095162,The Beasts,1980,90,"Horror,Thriller",Dennis Yu
tt10488810,Magic Killer,1980,,"Adventure,Horror,Thriller",Payoong Payakul
tt0080761,Friday the 13th,1980,95,"Horror,Mystery,Thriller",Sean S. Cunningham
tt0081184,Motel Hell,1980,101,"Comedy,Horror,Thriller",Kevin Connor
tt0233574,La dinastía de Dracula,1980,85,"Drama,Horror,Mystery",Alfredo B. Crevenna
tt0157383,Beast in Space,1980,86,"Adult,Horror,Sci-Fi",Alfonso Brescia
tt0194748,Les Charlots contre Dracula,1980,85,"Comedy,Fantasy,Horror",Jean-Pierre Vergne
tt12920986,O Lago Maldito,1980,60,"Comedy,Horror",Ivan Cardoso
tt0080845,Haunted Tales,1980,93,"Drama,Horror,Thriller",Yuen Chor
tt3305368,Toyol,1980,107,Horror,Malik Selamat
tt0080904,Humanoids from the Deep,1980,80,"Horror,Sci-Fi",Barbara Peeters
tt7698718,Strange Story of Crematory,1980,,"Horror,Mystery",Lei Pan
tt0452197,Diyablo - sagrado,1980,,"Action,Horror",Carlo J. Caparas
tt0078749,Alien 2: On Earth,1980,92,"Adventure,Horror,Sci-Fi",Biagio Proietti
tt0080054,La tía Alejandra,1980,98,"Drama,Horror,Mystery",Arturo Ripstein
tt0260060,Guest House,1980,,Horror,Shyam Ramsay
tt0081056,El liguero mágico,1980,96,"Comedy,Fantasy,Horror",Mariano Ozores
tt0122538,Holocaust 2: The Revenge,1980,76,"Drama,Horror,Thriller",Angelo Pannacciò
tt0081459,Schizoid,1980,89,"Drama,Horror,Mystery",David Paulsen
tt0078936,White Cannibal Queen,1980,90,Horror,Francesco Prosperi
tt3071562,Devil Cat,1980,,Horror,Sau Hin Ha
tt0081232,Nightkill,1980,97,"Crime,Horror,Mystery",Ted Post
tt0492416,Çirpinis,1980,62,"Adult,Horror,Mystery",Samim Utku
tt6552550,Xia si gui,1980,,Horror,Feng-Pan Yao
tt0260060,Guest House,1980,,Horror,Tulsi Ramsay
tt0122004,Mangryongui Kok,1980,,Horror,Yoon Kyo Park
tt0080346,The Alien Dead,1980,74,"Comedy,Horror,Sci-Fi",Fred Olen Ray
tt0081034,Dracula's Last Rites,1980,86,Horror,Domonic Paris
tt0073604,Rana: The Legend of Shadow Lake,1980,96,"Adventure,Horror,Sci-Fi",Bill Rebane
tt0083185,Cannibal Terror,1980,93,"Crime,Drama,Horror",Julio Pérez Tabernero
tt0080603,Death Ship,1980,91,"Adventure,Horror,Mystery",Alvin Rakoff
tt0081181,Morir de miedo,1980,107,"Horror,Thriller",Juan José Porto
tt0259322,Gehrayee,1980,135,"Drama,Horror",Aruna Raje
tt0427626,The Blacksmith,1980,,"Action,Fantasy,Horror",Fernando Poe Jr.
tt0156014,Red Rose,1980,125,"Horror,Thriller",Bharathiraja
tt1463211,Xuan ji,1980,86,"Drama,Horror,Mystery",Feng-Pan Yao
tt21221196,Korean Ghost Story - Ieodo,1979,69,"Drama,Horror,Thriller",Choi Sangsik
tt0079635,Nocturna,1979,85,"Comedy,Horror",Harry Hurwitz
tt0080902,Human Experiments,1979,86,"Crime,Horror,Thriller",Gregory Goodell
tt0081515,The Silent Scream,1979,87,"Horror,Mystery,Thriller",Denny Harris
tt0077324,The Dogs,1979,100,"Drama,Horror,Thriller",Alain Jessua
tt0079146,The Secret,1979,85,"Drama,Horror,Mystery",Ann Hui
tt3919096,Son of Frankenstein,1979,70,Horror,Scott Allen Nollen
tt0080016,Thirst,1979,95,"Drama,Horror,Mystery",Rod Hardy
tt0079207,Giallo in Venice,1979,98,"Crime,Horror,Mystery",Mario Landi
tt5855952,Bai hu,1979,,"Drama,Horror",Hsi-Lu Chen
tt0185497,Midare karakuri,1979,92,"Crime,Drama,Horror",Susumu Kodama
tt0298193,Tuyul,1979,,Horror,Bay Isbahi
tt0077254,Bog,1979,86,Horror,Don Keeslar
tt13580442,Drakula Tok,1979,,Horror,Lor Tok
tt0202931,Hell,1979,131,"Drama,Horror",Tatsumi Kumashiro
tt0141996,Wolfman,1979,102,Horror,Worth Keeter
tt0079205,The Ghost Story,1979,102,Horror,Han Hsiang Li
tt0079855,Savage Weekend,1979,88,Horror,John Mason Kirby
tt0079355,Jaani Dushman,1979,154,"Action,Horror,Mystery",Rajkumar Kohli
tt0079801,Return of the Dead,1979,98,Horror,Han Hsiang Li
tt0204526,Dead Mountaineer's Hotel,1979,84,"Crime,Drama,Horror",Grigori Kromanov
tt0080165,House of the Lute,1979,97,"Drama,Horror",Shing-Hon Lau
tt31436823,Penangkal ilmu teluh,1979,98,"Fantasy,Horror",S.A. Karim
tt0457124,Satan War,1979,77,Horror,Bart La Rue
tt0079073,Dracula,1979,109,"Drama,Fantasy,Horror",John Badham
tt0078748,Alien,1979,117,"Horror,Sci-Fi",Ridley Scott
tt0085937,Microwave Massacre,1979,76,"Comedy,Horror",Wayne Berwick
tt0079886,Legend of the Mountain,1979,192,"Fantasy,Horror,Mystery",King Hu
tt0079512,Malabimba,1979,100,"Adult,Drama,Horror",Andrea Bianchi
tt0165325,Images in a Convent,1979,103,"Drama,Horror,Thriller",Joe D'Amato
tt0083142,Sunny,1979,79,"Adult,Drama,Horror",Shaun Costello
tt0080057,Zombie,1979,91,Horror,Lucio Fulci
tt3452710,The Sadist of Notre Dame,1979,94,Horror,Jesús Franco
tt0078039,Org,1979,177,"Fantasy,Horror",Fernando Birri
tt0222111,Killing Me Softly,1979,,"Adult,Crime,Horror",John Amero
tt0077450,Dominique,1979,95,"Horror,Thriller",Michael Anderson
tt0076195,Savana: Violenza carnale,1979,98,"Action,Crime,Horror",Roberto Bianchi Montero
tt0078908,The Brood,1979,92,"Horror,Sci-Fi",David Cronenberg
tt0079599,Mystique,1979,77,"Adult,Drama,Horror",Roberta Findlay
tt0079027,The Dark,1979,92,"Horror,Sci-Fi,Thriller",John 'Bud' Cardos
tt1825951,Shaitan Mujrim,1979,,"Adventure,Crime,Horror",Nazar Khan
tt0078343,The Killer Nun,1979,88,"Horror,Mystery,Thriller",Giulio Berruti
tt0079051,The Butterfly Murders,1979,88,"Action,Horror,Mystery",Hark Tsui
tt0222111,Killing Me Softly,1979,,"Adult,Crime,Horror",Lem Amero
tt0080596,The Day Time Ended,1979,79,"Adventure,Horror,Sci-Fi",John 'Bud' Cardos
tt0079027,The Dark,1979,92,"Horror,Sci-Fi,Thriller",Tobe Hooper
tt0079641,Nosferatu the Vampyre,1979,96,"Drama,Horror",Werner Herzog
tt0079758,Prophecy,1979,102,"Horror,Sci-Fi,Thriller",John Frankenheimer
tt0079677,The Orphan,1979,87,Horror,John Ballard
tt0126457,More Than Sisters,1979,92,"Adult,Horror,Mystery",Shaun Costello
tt0078916,Beyond the Darkness,1979,94,"Crime,Horror,Thriller",Joe D'Amato
tt0079631,Nightwing,1979,105,"Drama,Horror",Arthur Hiller
tt0079082,The Driller Killer,1979,96,"Drama,Horror,Thriller",Abel Ferrara
tt0078930,The Traveller,1979,92,Horror,Paul Naschy
tt0376868,Savage Water,1979,99,"Adventure,Horror",Paul Kiener
tt0077517,Estupro,1979,100,Horror,José Mojica Marins
tt0077959,Mundo-mercado do Sexo,1979,81,Horror,José Mojica Marins
tt0079039,Delirium,1979,88,"Action,Horror,Thriller",Peter Maris
tt0080497,Cardiac Arrest,1979,85,"Crime,Drama,Horror",Murray Mintz
tt0077800,Killer Fish,1979,101,"Horror,Sci-Fi,Thriller",Antonio Margheriti
tt0261985,Libidomania,1979,79,"Adventure,Horror",Bruno Mattei
tt0332170,Kalliyankattu Neeli,1979,111,Horror,M. Krishnan Nair
tt0079156,The Great Alligator,1979,89,Horror,Sergio Martino
tt0081467,The Island of the Fishmen,1979,81,"Action,Adventure,Horror",Sergio Martino
tt0077485,Effects,1979,84,"Horror,Thriller",Dusty Nelson
tt0079541,Phantom of the Theatre,1979,85,Horror,David Burton Morris
tt0377707,Crocodile,1979,92,Horror,Sompote Sands
tt0164143,The Psychotronic Man,1979,81,"Horror,Sci-Fi",Jack M. Sell
tt0332270,Monique,1979,93,"Horror,Thriller",Jacques Scandelari
tt0224238,Angel Guts: Nami,1979,98,"Drama,Horror,Thriller",Noboru Tanaka
tt0304927,Weasels Rip My Flesh,1979,67,"Horror,Sci-Fi",Nathan Schiff
tt0288046,Woman of the Afternoon: Incite!,1979,69,"Drama,Horror",Nobuyuki Saitô
tt0157465,Cinofrenic,1979,81,Horror,Joseph L. Sutherland
tt0225458,Star of David: Beautiful Girl Hunter,1979,100,"Drama,Horror,Thriller",Norifumi Suzuki
tt0079230,Dracula Blows His Cool,1979,90,"Comedy,Fantasy,Horror",Carl Schenkel
tt0224235,Angel Guts: Red Classroom,1979,79,"Drama,Horror,Thriller",Chûsei Sone
tt0290038,Una rata en la oscuridad,1979,85,"Horror,Mystery,Thriller",Alfredo Salazar
tt0245863,Des morts,1979,105,"Documentary,Horror",Dominique Garny
tt9251460,Time of the Eagle,1979,90,"Action,Horror,Thriller",Bill Dial
tt0080646,Don't Go in the House,1979,82,"Drama,Horror",Joseph Ellison
tt0361561,Ekstase - Der Prozeß gegen die Satansmädchen,1979,93,"Drama,Horror",Rolf Olsen
tt0125831,Libidine,1979,87,"Adventure,Drama,Horror",Raniero di Giovanbattista
tt0079264,Die Hamburger Krankheit,1979,117,"Horror,Sci-Fi",Peter Fleischmann
tt0076081,Ghosts That Still Walk,1979,92,Horror,James T. Flocker
tt0148615,Play Motel,1979,93,"Crime,Drama,Horror",Mario Gariazzo
tt0245863,Des morts,1979,105,"Documentary,Horror",Jean-Pol Ferbus
tt0082276,Don't Go Near the Park,1979,80,Horror,Lawrence David Foldes
tt30843425,Nakee,1979,124,"Drama,Fantasy,Horror",Ratt Setthaphakdee
tt0078062,The Clonus Horror,1979,90,"Horror,Romance,Sci-Fi",Robert S. Fiveson
tt0079300,The Hollywood Strangler Meets the Skid Row Slasher,1979,72,"Crime,Drama,Horror",Ray Dennis Steckler
tt1220568,The Legend of the Six Dynasty,1979,90,"Drama,Horror",Chu-Chin Wang
tt0256946,"Mulher, Mulher",1979,100,"Drama,Horror",Jean Garret
tt0079489,Love at First Bite,1979,96,"Comedy,Horror",Stan Dragoti
tt0320423,Tall Shadows of the Wind,1979,111,"Drama,Horror,Mystery",Bahman Farmanara
tt0080040,Tourist Trap,1979,90,Horror,David Schmoeller
tt30819095,All Our Love Spilled on the Walls,1979,83,Horror,Bobby St. Giacomo
tt11383980,House of Seven Belles,1979,92,"Drama,Horror",Andy Milligan
tt0083849,Dr. Jekyll's Dungeon of Death,1979,92,Horror,James Wood
tt0079714,Phantasm,1979,89,"Horror,Sci-Fi",Don Coscarelli
tt0169716,The Man to Kill,1979,105,"Fantasy,History,Horror",Veljko Bulajic
tt0088914,Chong,1979,84,"Drama,Horror",Norman Chu
tt0260734,Belinda dos Orixás na Praia dos Desejos,1979,84,"Horror,Thriller",Antonio Bonacin Thome
tt0077430,The House by the Edge of the Lake,1979,90,"Crime,Drama,Horror",Enzo G. Castellari
tt0080130,When a Stranger Calls,1979,97,"Horror,Mystery,Thriller",Fred Walton
tt2710158,Bhayaanak,1979,,"Action,Crime,Horror",S.U. Syed
tt0284280,The Whip Against Satan,1979,80,"Action,Adventure,Horror",Alfredo B. Crevenna
tt0131510,Ring of Darkness,1979,87,Horror,Pier Carpi
tt0079135,Fascination,1979,80,Horror,Jean Rollin
tt0079869,Screams of a Winter Night,1979,91,"Horror,Mystery",James L. Wilson
tt0183152,The Haunting of M.,1979,98,Horror,Anna Thomas
tt1402530,Na Ninna Bidalare,1979,127,"Drama,Horror",Vijay
tt0245863,Des morts,1979,105,"Documentary,Horror",Thierry Zéno
tt0079917,The Day After Halloween,1979,92,"Drama,Horror,Thriller",Simon Wincer
tt0088914,Chong,1979,84,"Drama,Horror",Yung Ling Wang
tt0078797,Arrebato,1979,115,"Drama,Fantasy,Horror",Iván Zulueta
tt7758898,Suo ming san niang,1979,,"Drama,Horror",Feng-Pan Yao
tt0252247,Aur Kaun?,1979,136,"Horror,Mystery,Thriller",Tulsi Ramsay
tt0252247,Aur Kaun?,1979,136,"Horror,Mystery,Thriller",Shyam Ramsay
tt5239890,Horror Inn,1979,96,Horror,Feng-Pan Yao
tt0124307,The Capture of Bigfoot,1979,92,"Adventure,Drama,Horror",Bill Rebane
tt0128164,Savage Hunt of King Stakh,1979,134,"Drama,Horror,Mystery",Valeri Rubinchik
tt0078767,The Amityville Horror,1979,117,Horror,Stuart Rosenberg
tt0079128,The Evictors,1979,92,"Crime,Drama,Horror",Charles B. Pierce
tt0079855,Savage Weekend,1979,88,Horror,David Paulsen
tt0128275,"Io zombo, tu zombi, lei zomba",1979,97,"Comedy,Horror",Nello Rossati
tt0288906,Zoom Up: Murder Site,1979,67,"Crime,Drama,Horror",Kôyû Ohara
tt0080100,The Visitor,1979,108,"Horror,Sci-Fi",Giulio Paradisi
tt0080080,Vampire Hookers,1978,88,"Comedy,Horror",Cirio H. Santiago
tt0068485,"Die Sister, Die!",1978,82,"Horror,Thriller",Randall Hood
tt0077394,Damien: Omen II,1978,107,Horror,Mike Hodges
tt0077932,Killer's Delight,1978,85,"Horror,Mystery,Thriller",Jeremy Hoenack
tt0087030,Can ku da fen shi,1978,90,"Crime,Horror,Thriller",Shan Hua
tt0077921,The Medusa Touch,1978,109,"Drama,Horror,Mystery",Jack Gold
tt0077904,The Manitou,1978,104,"Horror,Sci-Fi",William Girdler
tt0078123,The Psychopath,1978,,"Horror,Thriller",Meng-Hua Ho
tt0130216,The Redeemer: Son of Satan!,1978,84,Horror,Constantine S. Gochis
tt0078054,Beauty and the Beast,1978,91,"Fantasy,Horror,Mystery",Juraj Herz
tt1499353,"Xiang xi, jian huo, you hun",1978,,"Adventure,Horror",Joseph Kuo
tt33846199,Spirit of Love Mae Nak Phra Khanong,1978,,"Horror,Mystery",Seni Paopradit
tt0078466,The Dawn Rapists,1978,92,"Crime,Drama,Horror",Ignacio F. Iquino
tt39246156,Dewi Malam,1978,86,Horror,Eddy Sajoedie
tt0077210,Barracuda,1978,98,"Horror,Thriller",Harry Kerwin
tt0236215,As Filhas do Fogo,1978,98,"Horror,Thriller",Walter Hugo Khouri
tt0163816,Woman Chasing the Butterfly of Death,1978,110,"Drama,Fantasy,Horror",Kim Ki-young
tt1475344,Deviates in Love,1978,53,"Adult,Drama,Horror",Richard Kornbacher
tt0076885,Trauma,1978,87,"Horror,Thriller",León Klimovsky
tt0122629,Damned in Venice,1978,95,"Horror,Mystery",Ugo Liberatore
tt0077745,Invasion of the Body Snatchers,1978,115,"Horror,Sci-Fi",Philip Kaufman
tt0255839,The Love Jewel,1978,85,"Comedy,Horror",Patrice Rhomm
tt0078350,The Swarm,1978,116,"Horror,Thriller",Irwin Allen
tt0077651,Halloween,1978,91,"Horror,Thriller",John Carpenter
tt0078055,Papaya: Love Goddess of the Cannibals,1978,88,"Crime,Horror,Romance",Joe D'Amato
tt0076365,Mirrors,1978,88,"Horror,Thriller",Noel Black
tt0077801,Killer's Moon,1978,93,"Crime,Drama,Horror",Alan Birkinshaw
tt5689454,Godaan Siluman Perempuan,1978,,Horror,Ackyl Anwari
tt38953612,The Fifth Planet,1978,,"Horror,Sci-Fi",Jonathan Sawyer
tt0072626,The House of the Dead,1978,79,"Comedy,Crime,Horror",Sharron Miller
tt0076878,Emanuelle and the White Slave Trade,1978,88,"Drama,Horror",Joe D'Amato
tt0077888,The Mafu Cage,1978,102,"Drama,Horror,Thriller",Karen Arthur
tt0077402,Dawn of the Dead,1978,127,"Horror,Thriller",George A. Romero
tt0077588,The Fury,1978,118,"Horror,Sci-Fi,Thriller",Brian De Palma
tt0077889,Magic,1978,107,"Drama,Horror",Richard Attenborough
